ds,yhat,yhat_lower,yhat_upper
2024-05-27,73.99145752995982,40.306689195591076,109.36642935639108
2024-05-28,69.09570844464814,35.705662930292576,101.99596327900062
2024-05-29,73.37635884839912,39.6421090362254,106.7412068456967
2024-05-30,68.08235069015569,35.53350381598268,102.63579875939156
2024-05-31,74.57675869643668,41.735581758170845,107.56451408741529
2024-06-01,177.01634362058704,141.96134231613658,210.26439599783174
2024-06-02,179.58976940102758,147.647846559805,214.9719691552753
2024-06-03,77.58651260687007,44.2815122576302,112.77900457116186
2024-06-04,72.69076352162588,40.269556426680936,105.07890071763094
2024-06-05,76.97141392532602,41.50383631026198,109.34694145592853
2024-06-06,71.67740576705097,39.37405745879928,104.81530220913324
2024-06-07,78.17181377311859,46.20110874762264,110.91290536656408
2024-06-08,180.61139869762187,149.97612938737544,213.6521424572491
2024-06-09,183.18482447444669,151.89547469564246,214.278854016148
2024-06-10,81.18156767693401,46.639144179281715,112.33095505311664
2024-06-11,76.2858185883602,45.97914153569579,110.06325101979748
2024-06-12,80.56646898867311,48.88407080565502,111.94636080657432
2024-06-13,75.27246082697164,42.6172174667064,107.62536567068707
2024-06-14,81.76686882968161,47.60008794120546,114.20441598686038
2024-06-15,184.20645375074412,151.21145788886503,218.48580101658465
2024-06-16,186.77987952764113,151.91882683409068,218.91674081909585
2024-06-17,84.77662273002335,53.741225774294854,120.35425279608243
2024-06-18,79.88087364144135,47.64002542476577,113.86484012202925
2024-06-19,84.16152404183192,52.11812317422323,118.01222357343354
2024-06-20,78.86751588675293,46.07403186931593,113.24182365894646
2024-06-21,85.36192389613984,49.30870831233115,120.2504784312251
2024-06-22,187.80150882385823,155.34617768399835,222.94065425407035
2024-06-23,190.3749346074415,158.05322899583308,222.07861883670083
2024-06-24,88.37167781618557,53.57516622866194,121.59536376081108
2024-06-25,83.47592873428346,49.82370387493725,116.14563541968563
2024-06-26,87.75657914128914,55.4942076541745,119.71777867594034
2024-06-27,82.46257098614993,51.484691086848656,118.13216217962524
2024-06-28,88.95697899567097,56.61048697161432,122.85622666436393
2024-06-29,191.39656392298207,155.1754194864815,223.7461630638508
2024-06-30,193.96998970686553,163.78709450411313,226.00529605831758
2024-07-01,91.96673291563343,58.29969142472389,126.97664197628133
2024-07-02,87.07098385796147,56.5057406238418,120.03301698336287
2024-07-03,91.3516342891304,56.2266868203302,121.24148439254895
2024-07-04,86.05762615830278,51.90115100510954,117.52378396992732
2024-07-05,92.55203419197014,60.6713523561969,126.28091673390556
2024-07-06,194.99161914351453,161.05739908760754,228.03782755752124
2024-07-07,197.5650449513692,164.89753490282038,230.3002052715135
2024-07-08,95.56178818431236,60.66564212249857,129.1068344085118
2024-07-09,90.66603912671808,56.058228587172025,122.47287593364028
2024-07-10,94.9466895579389,59.97509191037846,128.4113059421834
2024-07-11,89.6526814270797,53.97527550269078,123.28131900240435
2024-07-12,96.14708946078431,64.39778919632158,129.64416250197493
2024-07-13,198.5866744123569,165.80386881074622,233.30533042423144
2024-07-14,201.21231670687803,169.56876741312232,237.73891238559597
2024-07-15,99.26127642704142,69.60682872685518,133.53834184582567
2024-07-16,94.41774385598765,59.40984414660539,127.5136340843906
2024-07-17,98.7506107739929,64.6152205081248,131.3567627649581
2024-07-18,93.50881912995843,57.70290861841484,125.82068727767178
2024-07-19,100.05544365059964,68.0840199979659,136.73962433075894
2024-07-20,202.54724508859113,169.0624306659637,236.72749823508866
2024-07-21,205.17288738341085,175.07416170601476,239.13953398996637
