ds,yhat,yhat_lower,yhat_upper
2024-05-25 22:48:03.213446,109.84951342081006,74.38225316533196,145.4664430629456
2024-05-26 22:48:03.213446,113.90517053576778,80.03895283153699,144.49266881701504
2024-05-27 22:48:03.213446,62.58591414992713,30.867883061354632,93.74618829195022
2024-05-28 22:48:03.213446,66.19495650304775,32.38749847415527,99.84136442309094
2024-05-29 22:48:03.213446,63.166665296028796,28.974020783813632,95.44827230686933
2024-05-30 22:48:03.213446,64.90995195232739,32.96522885857792,97.43505639597241
2024-05-31 22:48:03.213446,67.78825314215719,33.66500397631235,100.95021928947759
2024-06-01 22:48:03.213446,112.99138842077006,79.54195221407092,144.61141094863515
2024-06-02 22:48:03.213446,117.04704553588886,82.7882297266822,149.19424539502324
2024-06-03 22:48:03.213446,65.72778914986476,32.17722194715472,99.35151362090649
2024-06-04 22:48:03.213446,69.33683150304957,36.05669257980659,100.91875555908011
2024-06-05 22:48:03.213446,66.30854029601706,31.310369969217025,96.38032143343432
2024-06-06 22:48:03.213446,68.05182695231119,34.47930138053574,101.07171750691742
2024-06-07 22:48:03.213446,70.93012815587007,38.119325710426054,102.25647987889724
2024-06-08 22:48:03.213446,116.13326344857013,82.03174260050358,148.1855973748292
2024-06-09 22:48:03.213446,120.188920577478,85.13759771639873,152.77300952468295
2024-06-10 22:48:03.213446,68.86966420533349,35.634498364384,101.73240938722108
2024-06-11 22:48:03.213446,72.47870657239869,39.459512195466516,104.01516612203903
2024-06-12 22:48:03.213446,69.45041537924156,36.09195942433593,102.67124403262804
2024-06-13 22:48:03.213446,71.19370204937943,39.81731600547049,105.5254159810852
2024-06-14 22:48:03.213446,74.07200325303003,42.17701186626736,108.85036010000866
2024-06-15 22:48:03.213446,119.27513854570904,86.58651690021495,151.9990984746382
2024-06-16 22:48:03.213446,123.33079567449255,90.27781354405644,153.17997003362385
2024-06-17 22:48:03.213446,72.0115393023755,36.04322637443625,107.74505591288454
2024-06-18 22:48:03.213446,75.62058168659362,39.76526045042483,107.77360638659577
2024-06-19 22:48:03.213446,72.59229051063366,39.373016716806724,106.19477458607166
2024-06-20 22:48:03.213446,74.3355771979318,43.00744505808118,105.6951982262249
2024-06-21 22:48:03.213446,77.21387841875193,43.91343716973525,109.56231876824593
2024-06-22 22:48:03.213446,122.41701372861934,87.28740139210413,154.9236999137848
2024-06-23 22:48:03.213446,126.47267087472207,95.71520916771019,161.9533971954399
2024-06-24 22:48:03.213446,75.15341451957066,42.81567618408735,107.76724960878114
2024-06-25 22:48:03.213446,78.76245690383985,46.27053766894388,110.43662066846457
2024-06-26 22:48:03.213446,75.73416572784944,41.80988500258173,110.62700551063573
2024-06-27 22:48:03.213446,77.4774524151782,43.021358234551826,110.75188702660867
2024-06-28 22:48:03.213446,80.35575363601652,47.76056230791743,113.40573984973905
2024-06-29 22:48:03.213446,125.55888894577828,90.52667395671489,156.77562793523404
2024-06-30 22:48:03.213446,129.6145461040251,98.58543699175816,160.69918953600492
2024-07-01 22:48:03.213446,78.29528976103651,43.5633737166957,110.33222506057143
2024-07-02 22:48:03.213446,81.90433215747525,48.711222781403045,114.9166494214623
2024-07-03 22:48:03.213446,78.87604099362146,46.25597408416983,113.15874638073258
2024-07-04 22:48:03.213446,80.61932769311152,48.73504303977276,113.8538557956707
2024-07-05 22:48:03.213446,83.49762892609327,48.12555780426304,116.62725877917728
2024-07-06 22:48:03.213446,128.70076424791327,94.41860631021197,160.0231714783313
2024-07-07 22:48:03.213446,132.7564214062316,98.73947379262518,163.87064807978138
2024-07-08 22:48:03.213446,81.43716506320916,47.515571569045484,113.37351771481235
2024-07-09 22:48:03.213446,85.04620745966052,53.8171124213416,115.50919702544402
2024-07-10 22:48:03.213446,82.01791629580113,47.98114663384396,113.36942877979641
2024-07-11 22:48:03.213446,83.76120299530547,50.208361515989296,114.82320221145059
2024-07-12 22:48:03.213446,86.63950423183985,53.52988468944511,118.89059082555549
2024-07-13 22:48:03.213446,131.8426395572218,98.99932079749648,164.07060863912093
2024-07-14 22:48:03.213446,135.89829671895023,100.0281310658103,170.08019742198584
2024-07-15 22:48:03.213446,84.57904037963031,49.909104575710096,118.16799584587618
2024-07-16 22:48:03.213446,88.18808277951823,56.73293947285156,120.3274062787946
2024-07-17 22:48:03.213446,85.15979161920092,53.32903994545485,119.22728641751719
2024-07-18 22:48:03.213446,86.90307832217049,54.01923771706067,120.21239809640619
2024-07-19 22:48:03.213446,89.7813795587448,53.48660523521763,123.35148930344664
2024-07-20 22:48:03.213446,134.98451488415043,98.55167286009551,166.43923273852883
2024-07-21 22:48:03.213446,139.04017204580677,108.74795038621303,171.8903558899546
2024-07-22 22:48:03.213446,87.72091570654435,55.319609359900404,123.17732768713236
2024-07-23 22:48:03.213446,91.32996234493594,57.16552721680948,124.0155388390174
2024-07-24 22:48:03.213446,88.3016754230877,54.69992147371763,123.32940328859559
2024-07-25 22:48:03.213446,90.04496636457898,53.446987796603814,121.58249292207901
2024-07-26 22:48:03.213446,92.92327183951909,59.087224997888214,125.17463431210962
2024-07-27 22:48:03.213446,138.12641140340133,103.84687683269865,171.01966124469584
2024-07-28 22:48:03.213446,142.18207280370106,109.57858079152358,177.05206802296533
2024-07-29 22:48:03.213446,90.86282070283585,59.102783378077866,124.8935573977469
2024-07-30 22:48:03.213446,94.47186734129163,62.94006291264846,129.70941449861039
2024-07-31 22:48:03.213446,91.44358041944625,57.394865346067135,125.40630333153196
2024-08-01 22:48:03.213446,93.1868713609518,60.460624974947535,125.05392108447002
2024-08-02 22:48:03.213446,96.06517683586154,61.17961096005917,126.3649702693368
2024-08-03 22:48:03.213446,141.26831639976746,109.61403376081414,175.3531222905171
2024-08-04 22:48:03.213446,145.44570904999514,113.27692464812955,178.13420093407663
2024-08-05 22:48:03.213446,94.2481881991874,61.9286738822104,126.63163364571575
2024-08-06 22:48:03.213446,97.97896608761823,64.25707969192123,130.17130245967445
2024-08-07 22:48:03.213446,95.0724104157884,63.12553318302843,126.42997567322696
2024-08-08 22:48:03.213446,96.93743260725431,65.34036653642599,131.7444126836774
2024-08-09 22:48:03.213446,99.937469332301,67.9039112053758,135.24682523580407
2024-08-10 22:48:03.213446,145.26234014613362,113.32130487568793,177.71465548826052
2024-08-11 22:48:03.213446,149.43973279647008,116.83401170693118,181.71339428042708
2024-08-12 22:48:03.213446,98.24221194553894,65.51014988572733,129.1616819542373
2024-08-13 22:48:03.213446,101.97298983397394,69.1024185767603,134.04823997626698
2024-08-14 22:48:03.213446,99.06643416214537,65.00188785817627,129.72693386855025
2024-08-15 22:48:03.213446,101.12652242505573,69.6070863048724,136.04069045608531
2024-08-16 22:48:03.213446,104.32162522150063,70.59751624018593,136.0990062656214
2024-08-17 22:48:03.213446,149.8415621067855,115.38111024805735,184.3263732749061
2024-08-18 22:48:03.213446,154.21402082847843,120.47931281577112,184.80833361625213
2024-08-19 22:48:03.213446,103.2115660489733,71.25020016008739,137.6312565789402
2024-08-20 22:48:03.213446,107.13741000891798,75.01179601285199,141.5130948500433
2024-08-21 22:48:03.213446,104.42592040850234,70.22465401648952,136.90326271910314
2024-08-22 22:48:03.213446,106.48600867143858,72.67903936441968,139.63581895999008
2024-08-23 22:48:03.213446,109.68111146779663,76.25735689823428,142.97071030630076
2024-08-24 22:48:03.213446,155.2010483532039,119.70771176344418,185.18662419872553
2024-08-25 22:48:03.213446,159.57350707481814,125.83010136241329,194.18883559582724
2024-08-26 22:48:03.213446,108.5710522953248,74.50982417696004,142.28463708808286
2024-08-27 22:48:03.213446,112.67303643379911,78.59575990603095,147.49656058610103
2024-08-28 22:48:03.213446,110.13768701200216,78.66084086514077,143.21779598674308
2024-08-29 22:48:03.213446,112.37391545352565,79.90977997010363,146.75535353028894
2024-08-30 22:48:03.213446,115.74515842842479,83.51205428286566,147.1996658072413
2024-08-31 22:48:03.213446,161.44123549237491,127.68360572779454,194.7009506910311
2024-09-01 22:48:03.213446,165.9898343925864,131.97753617717612,199.40022266092217
2024-09-02 22:48:03.213446,115.1635197917869,81.6341928555881,151.2231335245556
2024-09-03 22:48:03.213446,119.26550393016323,86.83461489590356,152.52521084075164
2024-09-04 22:48:03.213446,116.7301545083443,84.2952992217873,150.08635515064333
2024-09-05 22:48:03.213446,118.96638294986334,85.84270095525325,153.9494302780962
2024-09-06 22:48:03.213446,122.33762592476728,87.1310238673412,155.99686324125614
2024-09-07 22:48:03.213446,168.0337029886602,137.11699212902036,203.23605442938506
2024-09-08 22:48:03.213446,172.66845715678326,140.2170053107007,208.7480880295508
2024-09-09 22:48:03.213446,121.9282978238227,91.50210669842697,155.69766301877954
2024-09-10 22:48:03.213446,126.11643723009038,93.59137198830959,158.4033825282515
2024-09-11 22:48:03.213446,123.66724307614462,92.38625871638133,157.0668740512101
2024-09-12 22:48:03.213446,125.9896267854867,91.89105930549984,158.93525162886638
2024-09-13 22:48:03.213446,129.44702502834957,93.73951916450102,162.55764756012408
2024-09-14 22:48:03.213446,175.22925736002634,141.70705558927412,207.5859390469826
2024-09-15 22:48:03.213446,179.8640115280773,146.23890851957543,211.3150227621039
2024-09-16 22:48:03.213446,129.1238521951442,95.72946840768229,161.62899599725384
2024-09-17 22:48:03.213446,133.31199160144607,98.7901824993744,167.99901310079932
2024-09-18 22:48:03.213446,130.86279744748833,93.86265483498944,162.73177787776743
2024-09-19 22:48:03.213446,133.27777669254874,99.00966912830461,168.31756389652105
2024-09-20 22:48:03.213446,136.8277704711206,103.43627503471777,168.61505800683616
2024-09-21 22:48:03.213446,182.7025983385876,151.91118172388204,216.19181127340525
2024-09-22 22:48:03.213446,187.4299480423198,155.0784112074692,220.96131231852002
2024-09-23 22:48:03.213446,136.78238424517772,105.7182999139437,169.64515707013763
2024-09-24 22:48:03.213446,141.06311918710438,107.01092531306308,172.00011209503253
2024-09-25 22:48:03.213446,138.7065205688453,106.32808332588813,171.60930610121744
2024-09-26 22:48:03.213446,141.12149981392153,108.01952463063789,173.2322752608299
2024-09-27 22:48:03.213446,144.67149359251158,112.96353762592726,178.14874145020656
2024-09-28 22:48:03.213446,190.546321460006,157.53796170431252,224.7872184317068
2024-09-29 22:48:03.213446,195.2736711637491,160.6712673851855,226.82527616685073
2024-09-30 22:48:03.213446,144.62610736649924,115.0095680904732,178.82872189117327
2024-10-01 22:48:03.213446,148.9068428935815,116.63823972697699,183.6896313693129
2024-10-02 22:48:03.213446,146.55024486043033,114.11081744769295,180.32822962610075
2024-10-03 22:48:03.213446,148.96522469062347,115.57750591045072,181.44559602100583
2024-10-04 22:48:03.213446,152.51521905424477,119.0286060456661,185.4619541842962
2024-10-05 22:48:03.213446,198.39004750692703,163.73983025288308,229.06947449783823
2024-10-06 22:48:03.213446,203.11739779586307,167.5612643772506,234.0797835967343
2024-10-07 22:48:03.213446,152.4698345837008,117.05132103623305,188.35640775246472
2024-10-08 22:48:03.213446,156.75057011079568,121.49881756738276,191.6605918888338
2024-10-09 22:48:03.213446,154.39397207762246,119.67020979710198,187.67347856808743
2024-10-10 22:48:03.213446,156.8089519078463,121.32432671311133,188.39764531589196
2024-10-11 22:48:03.213446,160.35894627148576,127.95840393247185,191.81642638812156
2024-10-12 22:48:03.213446,206.23377472419548,172.623131170536,239.9894835450305
2024-10-13 22:48:03.213446,210.96112501940124,176.4612935109698,242.34490101420525
2024-10-14 22:48:03.213446,160.31356181366058,126.98833770503481,193.97041699549223
2024-10-15 22:48:03.213446,164.5942973471462,131.07209431316224,196.10874071854965
2024-10-16 22:48:03.213446,162.2376993204208,128.86997039094345,193.24990078008108
2024-10-17 22:48:03.213446,164.65267915696953,133.36690422115942,198.10391557646406
2024-10-18 22:48:03.213446,168.20267352704306,133.28469078883202,204.4538220833083
2024-10-19 22:48:03.213446,214.07750198617057,181.50948455331672,247.2946173839057
2024-10-20 22:48:03.213446,218.80485228148524,185.86321144271608,251.02180445304091
2024-10-21 22:48:03.213446,168.15728907562112,135.39210318496558,199.77654190481528
2024-10-22 22:48:03.213446,172.43802460911937,137.73967661809237,205.46029597271067
2024-10-23 22:48:03.213446,170.0814265824032,137.16042759831802,199.56020014771383
2024-10-24 22:48:03.213446,172.49640641690777,140.12248697333007,204.73842566587734
2024-10-25 22:48:03.213446,176.04640078495586,144.41993610970437,210.01003839500876
2024-10-26 22:48:03.213446,221.92122924188186,188.65744494090362,255.40892147581047
